Data,PPinv,time near dummy,time near,time grad dummy,time grad,time grad_reduced,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error grad reduced abs,error grad reduced sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_grad_reduced,num_sparse_dist
MNIST,DBM(UMAP+NNInv),0,0,0.07402586936950684,1.0090270042419434,0.15625762939453125,0,0,0.15,0,0,4.8451498279879,0.006250813575396987,5.66360939948508,0.008594555342279991,0,0,100,0,7459,0,0
MNIST,DBM(UMAP+NNInv),0,0,0.2695937156677246,0.3322467803955078,0.4269833564758301,0,0,0.15,0,0,4.461689415131443,0.004996805793757255,5.013150559749456,0.006161965857250497,0,0,200,0,23131,0,0
MNIST,DBM(UMAP+NNInv),0,0,0.6053121089935303,1.0869114398956299,0.8864350318908691,0,0,0.15,0,0,4.392975242544311,0.004997964674742926,4.756879489286652,0.005723579472329489,0,0,300,0,55118,0,0
MNIST,DBM(UMAP+NNInv),0,0,1.0818190574645996,1.1587181091308594,1.273820400238037,0,0,0.15,0,0,4.337213161670437,0.005045860337774492,4.567818725218852,0.005213341235663798,0,0,400,0,79640,0,0
MNIST,DBM(UMAP+NNInv),0,0,1.7082221508026123,2.273190498352051,1.984921932220459,0,0,0.15,0,0,4.341349344391458,0.005069975751187437,4.492563183864284,0.005292971034411264,0,0,500,0,128388,0,0
MNIST,DBM(UMAP+NNInv),0,0,2.434957504272461,4.677415370941162,3.898054599761963,0,0,0.15,0,0,4.27943269963343,0.004991536380783029,4.481093884412771,0.005345172864884662,0,0,600,0,250648,0,0
MNIST,DBM(UMAP+NNInv),0,0,3.0639092922210693,7.153387784957886,5.634486675262451,0,0,0.15,0,0,4.371282081961255,0.005223082769460445,4.518170495743755,0.005513328534677319,0,0,700,0,366945,0,0
MNIST,DBM(UMAP+NNInv),0,0,4.267214059829712,6.142184734344482,5.748049974441528,0,0,0.15,0,0,4.472843549006861,0.005458424198159371,4.594196349378497,0.005659427784422875,0,0,800,0,374964,0,0
MNIST,DBM(UMAP+NNInv),0,0,4.990978479385376,5.608046054840088,5.961571931838989,0,0,0.15,0,0,4.329468677096622,0.00508571112056596,4.37563114705163,0.005089593502611883,0,0,900,0,382207,0,0
MNIST,DBM(UMAP+NNInv),0,0,6.66705846786499,11.51739501953125,10.873832702636719,0,0,0.15,0,0,4.3077329255634975,0.0050551018733001035,4.376096784154155,0.005080997690972615,0,0,1000,0,717266,0,0
MNIST,DBM(t-SNE+NNInv),0,0,0.05158352851867676,0.18079447746276855,0.19940781593322754,0,0,0.15,0,0,5.022176870700319,0.005149951510254615,6.154926799053821,0.008056760559635218,0,0,100,0,8957,0,0
MNIST,DBM(t-SNE+NNInv),0,0,0.21127724647521973,0.398144006729126,0.48102688789367676,0,0,0.15,0,0,4.562200206741331,0.004300403912001317,5.263433964153371,0.00582007179496183,0,0,200,0,25711,0,0
MNIST,DBM(t-SNE+NNInv),0,0,0.4195270538330078,1.1370306015014648,1.0126278400421143,0,0,0.15,0,0,4.478132125428655,0.0042163233845242615,4.949235714572522,0.005056238923178156,0,0,300,0,60761,0,0
MNIST,DBM(t-SNE+NNInv),0,0,0.9173943996429443,1.5184051990509033,0.9754712581634521,0,0,0.15,0,0,4.234701714119587,0.003945556750405032,5.125147974168939,0.0056419515091037185,0,0,400,0,56127,0,0
MNIST,DBM(t-SNE+NNInv),0,0,1.4996414184570312,3.58282208442688,3.5631942749023438,0,0,0.15,0,0,4.096662724686656,0.0037043205643249523,4.322065969728798,0.004009823147140391,0,0,500,0,221730,0,0
MNIST,DBM(t-SNE+NNInv),0,0,2.168410301208496,2.1453299522399902,3.4935667514801025,0,0,0.15,0,0,3.9514952319058616,0.0035544595039344075,4.796609463066783,0.004965130627785015,0,0,600,0,213052,0,0
MNIST,DBM(t-SNE+NNInv),0,0,2.9748928546905518,3.7450432777404785,3.394129514694214,0,0,0.15,0,0,3.985676616066256,0.0035905835009575854,4.225235805815477,0.003956521817298936,0,0,700,0,205195,0,0
MNIST,DBM(t-SNE+NNInv),0,0,4.071286678314209,5.313733816146851,5.282293319702148,0,0,0.15,0,0,3.4546966972169715,0.0028958318409568707,3.6714504151905705,0.003190555850438948,0,0,800,0,308389,0,0
MNIST,DBM(t-SNE+NNInv),0,0,5.135801315307617,4.7163405418396,5.0081236362457275,0,0,0.15,0,0,3.39692785588838,0.0028149113545162287,3.535365315194529,0.002965020984157724,0,0,900,0,283144,0,0
MNIST,DBM(t-SNE+NNInv),0,0,6.1882243156433105,8.856246709823608,9.02613377571106,0,0,0.15,0,0,3.3778670382075684,0.0027545695604833096,3.5129013734025185,0.002895202078920924,0,0,1000,0,544708,0,0
MNIST,SSNP,0,0,0.33876919746398926,1.6814205646514893,0.5112142562866211,0,0,0.15,0,0,1.953037977002729,0.008099579031253638,2.4126454544324205,0.012990229549638469,0,0,100,0,9594,0,0
MNIST,SSNP,0,0,0.9735238552093506,3.10159969329834,0.9979956150054932,0,0,0.15,0,0,1.297575665753196,0.0032329350540227825,1.6278193804582424,0.005162992213183873,0,0,200,0,27234,0,0
MNIST,SSNP,0,0,2.211430549621582,6.360595703125,1.478351354598999,0,0,0.15,0,0,1.0883768212278706,0.002058147053672118,1.2610238169490882,0.0030739879144138374,0,0,300,0,55405,0,0
