Data,PPinv,time near dummy,time near,time grad dummy,time grad,time grad_reduced,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error grad reduced abs,error grad reduced sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_grad_reduced,num_sparse_dist
MNIST,UMAP+NNInv,2.0323441028595,0.986268281936646,0.390840530395508,0.453994274139404,0.528779983520508,18.2700042724609,7.17646265029907,0.025,0.0378314306324134,0.000134327129623708,2.56146525985565,0.00205846516618457,4.28611338203563,0.00555510497438535,0.0162121917917466,0.0015802912379295,256,21320,21224,21284,21596
MNIST,UMAP+NNInv,2.0323441028595,2.55287146568298,0.390840530395508,1.24479627609253,1.39068913459778,18.2700042724609,6.21862435340881,0.05,0.0372650698080566,0.000131645630331471,2.38698224773073,0.00187655784131184,2.50430989739439,0.00192341091942416,0.0162268158571159,0.00157878251593394,256,61109,58588,60772,21236
MNIST,UMAP+NNInv,2.0323441028595,1.59055304527283,0.390840530395508,1.02414965629578,1.21175909042358,18.2700042724609,15.8707931041718,0.075,0.0383893238060573,0.000136502303092811,2.46766037765111,0.00190795969805317,2.72763344919641,0.00206586010704947,0.0160151510388994,0.00158625532627708,256,36401,54279,58391,57384
MNIST,UMAP+NNInv,2.0323441028595,1.02716302871704,0.390840530395508,0.768222570419312,0.924018144607544,18.2700042724609,15.8414871692657,0.1,0.0401320096460287,0.000146216539768837,2.57483284365001,0.00197973496146625,2.9638177136905,0.00227622772818694,0.0161723483974328,0.00159457217663067,256,23593,40391,44105,50653
MNIST,UMAP+NNInv,2.0323441028595,0.745262384414673,0.390840530395508,0.570699691772461,0.722586870193481,18.2700042724609,12.6755566596985,0.125,0.0421099871226207,0.000160186450763754,2.7026070711793,0.00208245141389454,3.2201283696815,0.00255609541466572,0.0163354448791518,0.00160086271937999,256,16590,30854,34141,38951
MNIST,UMAP+NNInv,2.0323441028595,0.583856582641602,0.390840530395508,0.455551147460938,0.576547861099243,18.2700042724609,9.00812578201294,0.15,0.0442073940747696,0.000177428323713482,2.8323347922837,0.00221500917554322,3.46126167309915,0.00289508640923286,0.0165667548266913,0.00162156867905402,256,12056,24396,26905,30762
MNIST,UMAP+NNInv,2.0323441028595,0.468520164489746,0.390840530395508,0.353607177734375,0.477833271026611,18.2700042724609,7.70299577713013,0.175,0.0467802907737693,0.000201983982038005,2.98576413455791,0.00238504423633907,3.65506679938084,0.00318559776035788,0.0168711946911636,0.00165753272142449,256,9221,19663,21943,24333
MNIST,UMAP+NNInv,2.0323441028595,0.432185888290405,0.390840530395508,0.293087005615234,0.406445980072022,18.2700042724609,5.84938740730286,0.2,0.0491937645797049,0.000223688468968878,3.11749651102985,0.00253753257819395,3.84329498487522,0.00349325638204569,0.0172067601064126,0.0017076128009956,256,7474,16173,18245,19316
MNIST,UMAP+NNInv,2.0323441028595,0.32341456413269,0.390840530395508,0.247066259384155,0.347274780273438,18.2700042724609,4.64005470275879,0.225,0.0518221604303356,0.000250024303190971,3.24039469303494,0.00270973747725184,4.00407368537104,0.00379590689573609,0.0174945544129717,0.00174848033190043,256,6200,13649,15394,16128
MNIST,UMAP+NNInv,2.0323441028595,0.290372610092163,0.390840530395508,0.213881492614746,0.29894757270813,18.2700042724609,4.34128022193909,0.25,0.0553722027823142,0.00028802301568578,3.39595482547858,0.00292951802931347,4.18176451447082,0.00415126171928578,0.0177554049204762,0.00179754186488822,256,5310,11614,12982,13776
MNIST,UMAP+NNInv,2.0323441028595,0.249486207962036,0.390840530395508,0.183542728424072,0.26164698600769,18.2700042724609,3.78281044960022,0.275,0.0577193443269149,0.000314340187483368,3.53147893421318,0.00315755932557054,4.32744651871842,0.00444398238684726,0.018061214234222,0.00184085282176136,256,4656,9898,11158,11930
MNIST,UMAP+NNInv,2.0323441028595,0.215670108795166,0.390840530395508,0.164804220199585,0.234412908554077,18.2700042724609,3.07019448280334,0.3,0.0596493347380383,0.000340580079078654,3.63507574330137,0.00331751832600967,4.49404240013712,0.00477287380612527,0.018502875900801,0.00192575112078085,256,4188,8553,9614,10448
MNIST,UMAP+NNInv,2.0323441028595,0.176955461502075,0.390840530395508,0.128746747970581,0.187043428421021,18.2700042724609,2.46491265296936,0.35,0.0633919750951333,0.000385097934617327,3.88255931687005,0.00373167050164448,4.7526382597671,0.00539134128322127,0.019262186241545,0.00208320260957513,256,3440,6588,7336,8348
MNIST,UMAP+NNInv,2.0323441028595,0.149123191833496,0.390840530395508,0.108557462692261,0.155091047286987,18.2700042724609,2.06558585166931,0.4,0.0680419425783467,0.000440977667577474,4.11318675405935,0.0041533290303177,4.95372371031995,0.00597029530149215,0.0197287939836489,0.00218441301361704,256,2772,5194,5884,6864
MNIST,UMAP+NNInv,2.0323441028595,0.115502834320068,0.390840530395508,0.0736970901489258,0.110652923583984,18.2700042724609,1.46166467666626,0.5,0.0746972599718645,0.000525110512279738,4.56856474964941,0.00513980756622458,5.3157328486531,0.00687660069349277,0.0211521364306966,0.00256978663575839,256,2036,3539,3995,4828
MNIST,UMAP+NNInv,2.0323441028595,0.0968472957611084,0.390840530395508,0.0606789588928223,0.0951049327850342,18.2700042724609,1.14715266227722,0.6,0.0783892709638607,0.000583684124537588,4.90243031408781,0.00603891115840087,5.55573227258275,0.00757430368088806,0.0228119406753762,0.00301995254131701,256,1732,2676,3089,3688
MNIST,t-SNE+NNInv,1.99078893661499,0.978306531906128,0.361270427703857,0.445898056030273,0.523712635040283,17.5921244621277,6.12796688079834,0.025,0.0425299707958212,0.00015385486232813,3.07422966235778,0.00222906679849806,5.1061579928155,0.00583862182188725,0.0164689500271057,0.00135418758286423,256,21180,20996,21056,21200
MNIST,t-SNE+NNInv,1.99078893661499,2.65258407592773,0.361270427703857,1.25959706306458,1.38441395759583,17.5921244621277,15.5381941795349,0.05,0.0414806756967528,0.000144520937461988,2.82511809682394,0.00195306459805791,3.02979104907322,0.00205471831860758,0.0162077020727939,0.0013007835885554,256,60865,58780,59464,56492
MNIST,t-SNE+NNInv,1.99078893661499,1.62846517562866,0.361270427703857,1.0201370716095,1.15086913108826,17.5921244621277,12.5310945510864,0.075,0.042699317847969,0.000150617570941384,2.91867624729838,0.00199816549112898,3.32419477772552,0.00227738481177581,0.0164897394137196,0.0013222703091246,256,36471,53296,54620,45229
MNIST,t-SNE+NNInv,1.99078893661499,1.05257511138916,0.361270427703857,0.743279457092285,0.848717927932739,17.5921244621277,8.5748565196991,0.1,0.0446798382097251,0.000164582584163348,3.05113252757817,0.00208516173852894,3.65400101348841,0.00259056894526648,0.0168807965706833,0.00136046459039281,256,23086,38417,39495,31045
MNIST,t-SNE+NNInv,1.99078893661499,0.741764307022095,0.361270427703857,0.527873039245606,0.643317937850952,17.5921244621277,6.35363221168518,0.125,0.0476309981068235,0.000189015124255767,3.20019085809731,0.00221107910680879,3.97372934413129,0.00297162395579875,0.0172857065163162,0.00141370311849927,256,15753,28619,29701,22602
MNIST,t-SNE+NNInv,1.99078893661499,0.594172954559326,0.361270427703857,0.400315046310425,0.508344173431397,17.5921244621277,4.93979501724243,0.15,0.0501659060617394,0.000211775351419805,3.38664457142814,0.00239134422514022,4.26169700997736,0.00334918463685093,0.0178568142457159,0.0014994825288196,256,11708,21914,22955,17316
MNIST,t-SNE+NNInv,1.99078893661499,0.446210145950317,0.361270427703857,0.308146953582764,0.416805744171143,17.5921244621277,3.93373155593872,0.175,0.0537072683048549,0.000246823809879863,3.55773451943681,0.00260084036506921,4.52770581165255,0.00376011989871579,0.0184186254715637,0.00160012499802566,256,8855,17076,17862,13704
MNIST,t-SNE+NNInv,1.99078893661499,0.386997699737549,0.361270427703857,0.262222290039063,0.335540771484375,17.5921244621277,3.31495332717896,0.2,0.0567807816661294,0.000281639499944176,3.76940849853819,0.00288481010349851,4.77331313261194,0.00417965871704945,0.0191609581799623,0.00173426058016723,256,6981,13912,14521,10994
MNIST,t-SNE+NNInv,1.99078893661499,0.299936056137085,0.361270427703857,0.210435152053833,0.285168170928955,17.5921244621277,2.7768988609314,0.225,0.0596920742364717,0.000318860808372302,3.97920985102656,0.00316728914679928,4.9727063266707,0.00454232400279746,0.0196098655014116,0.00181508025080641,256,5762,11454,12021,9213
MNIST,t-SNE+NNInv,1.99078893661499,0.26290225982666,0.361270427703857,0.179835081100464,0.243032693862915,17.5921244621277,2.31140065193176,0.25,0.0628761174254675,0.000360930623579837,4.13987298361895,0.00339541227330736,5.16649112260346,0.0049438481615982,0.0205394860262995,0.0020577357576565,256,4894,9591,10094,7727
MNIST,t-SNE+NNInv,1.99078893661499,0.229939222335815,0.361270427703857,0.158722400665283,0.214336633682251,17.5921244621277,2.01653385162354,0.275,0.0659312409019671,0.00040157523502444,4.30366677900547,0.00365534046972485,5.3698080356089,0.00537346359248106,0.0210704318505998,0.00217098933607972,256,4266,8179,8499,6728
MNIST,t-SNE+NNInv,1.99078893661499,0.201590299606323,0.361270427703857,0.135705947875977,0.189981698989868,17.5921244621277,1.81814432144165,0.3,0.0697909814441165,0.000454474637789782,4.49336459194906,0.0040086919536928,5.57490007233372,0.00581987320499379,0.0217375911973857,0.00233429826337151,256,3764,7051,7306,5880
MNIST,t-SNE+NNInv,1.99078893661499,0.162372589111328,0.361270427703857,0.106125116348267,0.151621580123901,17.5921244621277,1.45717525482178,0.35,0.0786246741426137,0.000601987818795739,4.85806089572896,0.00464282540002892,5.89200514524966,0.00659469970178855,0.0232165997701138,0.00269477467345316,256,2952,5296,5552,4648
MNIST,t-SNE+NNInv,1.99078893661499,0.132686853408813,0.361270427703857,0.0875005722045898,0.122647285461426,17.5921244621277,1.20930671691895,0.4,0.0836414867248087,0.00066213869580803,5.25598554086449,0.00543076506765957,6.15944762764163,0.00727941259739762,0.024525044266814,0.0030876296990243,256,2436,4117,4405,3844
MNIST,t-SNE+NNInv,1.99078893661499,0.10364556312561,0.361270427703857,0.0662052631378174,0.0908463001251221,17.5921244621277,0.901058673858643,0.5,0.0925976143971966,0.000805308352766169,5.77505803226185,0.00651643043627126,6.60898643550601,0.00839550934114555,0.0269064510882957,0.00381086591855558,256,1784,2886,3043,2912
MNIST,t-SNE+NNInv,1.99078893661499,0.0953037738800049,0.361270427703857,0.054795503616333,0.0758144855499268,17.5921244621277,0.766348361968994,0.6,0.0981052670961969,0.000906849340799815,6.21221070825836,0.0076853774635421,6.93737647405668,0.00945235996599186,0.0293543530768395,0.00478849013243976,256,1476,2269,2383,2316
