Data,PPinv,time near dummy,time near,time grad dummy,time grad,time grad_reduced,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error grad reduced abs,error grad reduced sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_grad_reduced,num_sparse_dist
MNIST,SSNP,0,0,0,0,0,17.0165195465088,14.6454801559448,0.05,0,0,0,0,0,0,0.0126777121202375,0.000645174471272908,256,0,0,0,57716
MNIST,SSNP,0,0,0,0,0,17.0165195465088,12.4160029888153,0.075,0,0,0,0,0,0,0.0131012990060212,0.00066121138352685,256,0,0,0,49000
MNIST,SSNP,0,0,0,0,0,17.0165195465088,8.92643547058106,0.1,0,0,0,0,0,0,0.0134839920368006,0.000681390502566415,256,0,0,0,35022
MNIST,SSNP,0,0,0,0,0,17.0165195465088,6.75100445747376,0.125,0,0,0,0,0,0,0.0140527906854044,0.00072216881777201,256,0,0,0,26019
MNIST,SSNP,0,0,0,0,0,17.0165195465088,5.39351415634155,0.15,0,0,0,0,0,0,0.0145309311119996,0.000762404312103653,256,0,0,0,20146
MNIST,SSNP,0,0,0,0,0,17.0165195465088,4.40036749839783,0.175,0,0,0,0,0,0,0.0149139723588991,0.000799140494338935,256,0,0,0,16520
MNIST,SSNP,0,0,0,0,0,17.0165195465088,3.64059352874756,0.2,0,0,0,0,0,0,0.0155185413602699,0.000869780521209217,256,0,0,0,13877
MNIST,SSNP,0,0,0,0,0,17.0165195465088,3.12957882881165,0.225,0,0,0,0,0,0,0.0159298665070225,0.000915104738532328,256,0,0,0,11550
MNIST,SSNP,0,0,0,0,0,17.0165195465088,2.60064697265625,0.25,0,0,0,0,0,0,0.0163577121855043,0.00096523416840927,256,0,0,0,9666
MNIST,SSNP,0,0,0,0,0,17.0165195465088,2.24640154838562,0.275,0,0,0,0,0,0,0.0167828720976295,0.00100773862750225,256,0,0,0,8244
MNIST,SSNP,0,0,0,0,0,17.0165195465088,2.0131721496582,0.3,0,0,0,0,0,0,0.0171728107167712,0.00105801210472324,256,0,0,0,7084
MNIST,SSNP,0,0,0,0,0,17.0165195465088,1.63847661018372,0.35,0,0,0,0,0,0,0.0183864080714894,0.00122547161232971,256,0,0,0,5676
MNIST,SSNP,0,0,0,0,0,17.0165195465088,1.47659516334534,0.4,0,0,0,0,0,0,0.019223993287901,0.00135634758028672,256,0,0,0,4844
MNIST,SSNP,0,0,0,0,0,17.0165195465088,1.21261787414551,0.5,0,0,0,0,0,0,0.0210916967544779,0.00172014906309572,256,0,0,0,3740
MNIST,SSNP,0,0,0,0,0,17.0165195465088,2.01893258094788,0.6,0,0,0,0,0,0,0.0237007728738025,0.0023048212368985,256,0,0,0,2860
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,21284,,,
,,,,,,,,,,,,,,,,,,,20396,,,
,,,,,,,,,,,,,,,,,,,61272,,,
,,,,,,,,,,,,,,,,,,,43890,,,
,,,,,,,,,,,,,,,,,,,32874,,,
,,,,,,,,,,,,,,,,,,,25290,,,
,,,,,,,,,,,,,,,,,,,19733,,,
,,,,,,,,,,,,,,,,,,,15969,,,
,,,,,,,,,,,,,,,,,,,13254,,,
,,,,,,,,,,,,,,,,,,,11339,,,
,,,,,,,,,,,,,,,,,,,9816,,,
,,,,,,,,,,,,,,,,,,,8746,,,
,,,,,,,,,,,,,,,,,,,6828,,,
,,,,,,,,,,,,,,,,,,,5552,,,
,,,,,,,,,,,,,,,,,,,4156,,,
,,,,,,,,,,,,,,,,,,,3336,,,
,,,,,,,,,,,,,,,,,,,21088,,,
,,,,,,,,,,,,,,,,,,,57860,,,
,,,,,,,,,,,,,,,,,,,47645,,,
,,,,,,,,,,,,,,,,,,,33695,,,
,,,,,,,,,,,,,,,,,,,24692,,,
,,,,,,,,,,,,,,,,,,,18520,,,
,,,,,,,,,,,,,,,,,,,14548,,,
,,,,,,,,,,,,,,,,,,,11693,,,
,,,,,,,,,,,,,,,,,,,9898,,,
,,,,,,,,,,,,,,,,,,,8453,,,
,,,,,,,,,,,,,,,,,,,7299,,,
,,,,,,,,,,,,,,,,,,,6308,,,
,,,,,,,,,,,,,,,,,,,4949,,,
,,,,,,,,,,,,,,,,,,,4096,,,
,,,,,,,,,,,,,,,,,,,3020,,,
,,,,,,,,,,,,,,,,,,,2396,,,
,,,,,,,,,,,,,,,,,,,20852,,,
,,,,,,,,,,,,,,,,,,,57716,,,
,,,,,,,,,,,,,,,,,,,49000,,,
,,,,,,,,,,,,,,,,,,,35022,,,
,,,,,,,,,,,,,,,,,,,26019,,,
,,,,,,,,,,,,,,,,,,,20146,,,
,,,,,,,,,,,,,,,,,,,16520,,,
,,,,,,,,,,,,,,,,,,,13877,,,
,,,,,,,,,,,,,,,,,,,11550,,,
,,,,,,,,,,,,,,,,,,,9666,,,
,,,,,,,,,,,,,,,,,,,8244,,,
,,,,,,,,,,,,,,,,,,,7084,,,
,,,,,,,,,,,,,,,,,,,5676,,,
,,,,,,,,,,,,,,,,,,,4844,,,
,,,,,,,,,,,,,,,,,,,3740,,,
,,,,,,,,,,,,,,,,,,,2860,,,
