Data,PPinv,time near dummy,time near,time grad dummy,time grad,time grad_reduced,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error grad reduced abs,error grad reduced sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_grad_reduced,num_sparse_dist
MNIST,UMAP+NNInv,7.99768686294556,9.54602193832398,1.37728691101074,4.74251675605774,5.08903622627258,61.0747575759888,58.9830164909363,0.025,0.0201992785575294,3.76122842705312e-05,1.44752553630983,0.000748023400019632,1.57131173005458,0.000784942208186794,0.00797097010245542,0.000505879309171302,512,231574,222808,214884,245112
MNIST,UMAP+NNInv,7.99768686294556,3.56943607330322,1.37728691101074,3.08849811553955,3.24788355827332,61.0747575759888,40.1090099811554,0.05,0.0215566421356053,4.191467477288957e-05,1.60141796807643,0.000810075744711241,1.94909899244973,0.000998997496328663,0.00824382543585749,0.000515005513027319,512,85367,160333,147867,160016
MNIST,UMAP+NNInv,7.99768686294556,1.91063284873962,1.37728691101074,1.79226112365723,1.94209980964661,61.0747575759888,22.1221535205841,0.075,0.0237730095263709,5.089322242003192e-05,1.83318598464222,0.000956116084105753,2.34506582100196,0.00133822403798929,0.00856896762847646,0.000532199863597961,512,42972,94310,85211,90509
MNIST,UMAP+NNInv,7.99768686294556,1.13042426109314,1.37728691101074,1.13063669204712,1.23573803901672,61.0747575759888,14.1314737796783,0.1,0.0264226889220838,6.453456330207845e-05,2.07515142098564,0.00115082008849619,2.68574426962929,0.00171953705350176,0.0089722816393367,0.000565011578150804,512,25431,59975,53496,57113
MNIST,UMAP+NNInv,7.99768686294556,0.80817437171936,1.37728691101074,0.747618675231934,0.867088556289673,61.0747575759888,9.93236923217773,0.125,0.029841258047172,8.882411691494607e-05,2.34253294666327,0.00142524568246727,2.99639738609405,0.00212259284227687,0.00945371573164067,0.000610725316010867,512,17116,40855,36321,39776
MNIST,UMAP+NNInv,7.99768686294556,0.625396013259888,1.37728691101074,0.537164211273193,0.648856163024902,61.0747575759888,7.27290153503418,0.15,0.0327016110295071,0.000108523931606891,2.62236841056738,0.00175498711621758,3.27420204563582,0.00256080790968169,0.00987301855796275,0.00065848765778658,512,12671,29620,26399,29023
MNIST,UMAP+NNInv,7.99768686294556,0.500014543533325,1.37728691101074,0.405466318130493,0.477052211761475,61.0747575759888,5.71267771720886,0.175,0.0356948497719844,0.000128528217572443,2.89115608007292,0.00213197571137658,3.52590819561864,0.00296165059170927,0.0102671493697076,0.000706981116523762,512,9718,22129,19295,22119
MNIST,UMAP+NNInv,7.99768686294556,0.426975011825562,1.37728691101074,0.314837455749512,0.380241632461548,61.0747575759888,4.61668682098389,0.2,0.038322296883473,0.000150192486388572,3.11514500510368,0.00242992165424282,3.7420610850279,0.00336193895347915,0.010728744400276,0.00077089725359814,512,7796,17078,14874,17593
MNIST,UMAP+NNInv,7.99768686294556,0.337084531784058,1.37728691101074,0.258451700210571,0.308237552642822,61.0747575759888,4.00732111930847,0.225,0.0408822437210134,0.000171126931812603,3.32143040897731,0.00275670117485818,3.94178616057112,0.00372516921273805,0.0111902311481298,0.000836640296721742,512,6448,13495,11766,14566
MNIST,UMAP+NNInv,7.99768686294556,0.294029951095581,1.37728691101074,0.208731174468994,0.254321098327637,61.0747575759888,3.28850865364075,0.25,0.0436301322090223,0.000199274854086263,3.52966097783741,0.00312153502691901,4.16276773487632,0.00417818404166436,0.011727255883085,0.000919736655383308,512,5520,10965,9537,12324
MNIST,UMAP+NNInv,7.99768686294556,0.265449523925781,1.37728691101074,0.176883459091187,0.2158203125,61.0747575759888,2.90537261962891,0.275,0.0467785322597157,0.000233180959746432,3.73500892964673,0.00346337897820374,4.35030391622282,0.00461725656245994,0.0120727499159112,0.000980573909753539,512,4860,9086,7935,10704
MNIST,UMAP+NNInv,7.99768686294556,0.236854314804077,1.37728691101074,0.152510643005371,0.190528631210327,61.0747575759888,2.54178786277771,0.3,0.0495390201777993,0.000262279993573763,3.96558723607799,0.00393844134727524,4.51389284780239,0.00494010990961804,0.0125554140011703,0.00107281538447111,512,4320,7696,6760,9408
MNIST,UMAP+NNInv,7.99768686294556,0.192935705184937,1.37728691101074,0.140300273895264,0.148676633834839,61.0747575759888,2.05712842941284,0.35,0.0544334464703522,0.000321101916076549,4.27115957200272,0.00456852717869311,4.84418701535321,0.00579021510679058,0.0135364866127828,0.00127173625342454,512,3500,5789,5033,7450
MNIST,UMAP+NNInv,7.99768686294556,0.166085958480835,1.37728691101074,0.100764513015747,0.129718780517578,61.0747575759888,1.68280124664307,0.4,0.0595098087873859,0.000379445356872927,4.57060448696194,0.00526838485598367,5.17124177468581,0.00667670863072062,0.0143716130400164,0.00146614701111242,512,2880,4650,4098,6074
MNIST,UMAP+NNInv,7.99768686294556,0.133081674575806,1.37728691101074,0.0834414958953857,0.0972945690155029,61.0747575759888,1.25152659416199,0.5,0.0691980234732796,0.000515719944410811,5.22801138026444,0.00695905212414078,5.76428047876018,0.00821801026596539,0.0160470958944662,0.00183247400173798,512,2116,3192,2815,4348
MNIST,UMAP+NNInv,7.99768686294556,0.107006072998047,1.37728691101074,0.0664513111114502,0.0831234455108643,61.0747575759888,0.986813306808472,0.6,0.0738450077637532,0.000571244364781484,5.70055695874641,0.00807221110180929,6.11734886124041,0.00932449063270026,0.0180074940901084,0.002476454179925,512,1684,2408,2212,3376
MNIST,t-SNE+NNInv,7.77087068557739,9.35434055328369,1.39038920402527,4.77320003509522,5.53036975860596,58.310665845871,56.1845052242279,0.025,0.0200524297373281,3.1488128456527087e-05,1.40755187463899,0.00071066519353342,1.4979827973145,0.00073261791160611,0.00863634743818949,0.000437850259190786,512,227997,222812,224596,236684
MNIST,t-SNE+NNInv,7.77087068557739,3.68627429008484,1.39038920402527,3.20615577697754,3.64642119407654,58.310665845871,36.708377122879,0.05,0.021404723499887,3.522148548245014e-05,1.53979254476831,0.000760757028077261,1.78732762193112,0.00087309048656288,0.00890611210207066,0.000443057302646479,512,85050,163817,167251,154527
MNIST,t-SNE+NNInv,7.77087068557739,1.90205883979797,1.39038920402527,1.87741112709045,2.27058458328247,58.310665845871,21.2753367424011,0.075,0.023783962926835,4.468666537662295e-05,1.72813917611328,0.000867377235388844,2.10257366136441,0.00111100980047129,0.00936043545123884,0.000468164970901403,512,40899,98438,100950,85162
MNIST,t-SNE+NNInv,7.77087068557739,1.1082284450531,1.39038920402527,1.1992244720459,1.54129576683044,58.310665845871,12.9045691490173,0.1,0.0269873240438731,6.118635343254746e-05,1.9608548365452,0.00105661360528532,2.38128135909514,0.00137859550686326,0.0099272784135597,0.000514771978973812,512,24250,64250,66343,51790
MNIST,t-SNE+NNInv,7.77087068557739,0.763423919677734,1.39038920402527,0.799574851989746,1.09412288665771,58.310665845871,8.65462970733643,0.125,0.0305124374529039,8.24163346070854e-05,2.24350739990305,0.00134358417103867,2.6580076134247,0.00171517355341886,0.0105268357392089,0.000574512246157854,512,16344,43668,45788,34225
MNIST,t-SNE+NNInv,7.77087068557739,0.585433959960938,1.39038920402527,0.586600065231323,0.785380125045776,58.310665845871,6.425128698349,0.15,0.033749965784608,0.000104293240217052,2.46377197743528,0.00159754500370129,2.90010143097716,0.00203692273373655,0.0111002050090205,0.00064200618447666,512,11980,31176,32490,25062
MNIST,t-SNE+NNInv,7.77087068557739,0.472029447555542,1.39038920402527,0.414280414581299,0.593426704406738,58.310665845871,5.11006832122803,0.175,0.0374589456251599,0.000134076128270735,2.74160682117527,0.00198410411505817,3.11744757866739,0.00237630962767884,0.0116644594281873,0.000711269192373668,512,9060,22488,24027,19416
MNIST,t-SNE+NNInv,7.77087068557739,0.381940603256226,1.39038920402527,0.310229539871216,0.449803352355957,58.310665845871,4.49385142326355,0.2,0.0419051811098865,0.000171422715810075,2.97904269327399,0.0023154017871286,3.35269021026438,0.00277401482434495,0.0123371347514615,0.000813763924421082,512,7130,16796,17952,15556
MNIST,t-SNE+NNInv,7.77087068557739,0.319919586181641,1.39038920402527,0.247574329376221,0.352866411209106,58.310665845871,3.29806065559387,0.225,0.0452870407379071,0.00020600603874031,3.26981636640557,0.00279957064785823,3.58607805603979,0.00318251167511045,0.0129415091460089,0.000908312343260453,512,5932,12553,13575,12764
MNIST,t-SNE+NNInv,7.77087068557739,0.266866683959961,1.39038920402527,0.193239688873291,0.279402732849121,58.310665845871,2.88731074333191,0.25,0.0493778617888342,0.000247758122853043,3.55482630673865,0.0033294350128399,3.86578762380191,0.00377644284363044,0.0135067611418136,0.00100505262937539,512,4932,9920,10444,10704
MNIST,t-SNE+NNInv,7.77087068557739,0.246476888656616,1.39038920402527,0.159185171127319,0.240284442901611,58.310665845871,2.44792318344116,0.275,0.0512114587108761,0.000265036762387715,3.81015038003663,0.0037843400966915,4.09558648460942,0.00422424376764161,0.0141449337295392,0.00111734459698456,512,4448,8073,8611,9078
MNIST,t-SNE+NNInv,7.77087068557739,0.256476402282715,1.39038920402527,0.137791872024536,0.207207679748535,58.310665845871,2.16502809524536,0.3,0.0539856852528348,0.000292310334781766,4.00693565152185,0.00417652605104899,4.26577537828577,0.00459311205746128,0.014756289694737,0.00123145590432022,512,3956,6836,7208,7994
MNIST,t-SNE+NNInv,7.77087068557739,0.202353954315186,1.39038920402527,0.109237194061279,0.161545515060425,58.310665845871,1.81492137908936,0.35,0.0594749032090439,0.000354927353853973,4.37305415911466,0.00494588934017015,4.62441135437796,0.00539493324589525,0.0161513496805722,0.00152886590001403,512,3192,5142,5315,6376
