Data,PPinv,time near dummy,time near,time grad dummy,time grad,time grad_reduced,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error grad reduced abs,error grad reduced sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_grad_reduced,num_sparse_dist
MNIST,DBM(t-SNE+NNInv),0,0,0,0,0,17.592124462127686,1.4571752548217773,0.35,0,0,0,0,0,0,0.023216599770113814,0.0026947746734531566,256,0,0,0,4648
MNIST,DBM(t-SNE+NNInv),0,0,0,0,0,17.592124462127686,1.2093067169189453,0.4,0,0,0,0,0,0,0.024525044266813966,0.003087629699024295,256,0,0,0,3844
MNIST,DBM(t-SNE+NNInv),0,0,0,0,0,17.592124462127686,0.9010586738586426,0.5,0,0,0,0,0,0,0.026906451088295747,0.0038108659185555845,256,0,0,0,2912
MNIST,DBM(t-SNE+NNInv),0,0,0,0,0,17.592124462127686,0.7663483619689941,0.6,0,0,0,0,0,0,0.02935435307683951,0.004788490132439758,256,0,0,0,2316
MNIST,SSNP,0,0,0,0,0,17.163758754730225,6.146779298782349,0.025,0,0,0,0,0,0,0.012104997358678808,0.0005464424797093951,256,0,0,0,20748
MNIST,SSNP,0,0,0,0,0,17.163758754730225,16.888784408569336,0.05,0,0,0,0,0,0,0.011901462095470059,0.0005441172161254871,256,0,0,0,61465
MNIST,SSNP,0,0,0,0,0,17.163758754730225,11.007881879806519,0.075,0,0,0,0,0,0,0.012303671807633884,0.0005569503411462298,256,0,0,0,40189
MNIST,SSNP,0,0,0,0,0,17.163758754730225,7.7028162479400635,0.1,0,0,0,0,0,0,0.012773723147735516,0.0005794069136505075,256,0,0,0,27745
MNIST,SSNP,0,0,0,0,0,17.163758754730225,5.727984189987183,0.125,0,0,0,0,0,0,0.013235355545777507,0.0006118459436981383,256,0,0,0,20097
MNIST,SSNP,0,0,0,0,0,17.163758754730225,4.3003833293914795,0.15,0,0,0,0,0,0,0.013659270879059469,0.0006463977127028463,256,0,0,0,14696
MNIST,SSNP,0,0,0,0,0,17.163758754730225,3.370516538619995,0.175,0,0,0,0,0,0,0.014200257276642807,0.0006946786509113765,256,0,0,0,11672
MNIST,SSNP,0,0,0,0,0,17.163758754730225,2.8610470294952393,0.2,0,0,0,0,0,0,0.014718484734473476,0.000753175708635022,256,0,0,0,9532
MNIST,SSNP,0,0,0,0,0,17.163758754730225,2.415724754333496,0.225,0,0,0,0,0,0,0.015239542148467067,0.0008103107775058095,256,0,0,0,7872
MNIST,SSNP,0,0,0,0,0,17.163758754730225,2.1447062492370605,0.25,0,0,0,0,0,0,0.015650711454366136,0.000873080274065136,256,0,0,0,6916
MNIST,SSNP,0,0,0,0,0,17.163758754730225,1.948815107345581,0.275,0,0,0,0,0,0,0.016084706303930583,0.000924411073587354,256,0,0,0,6092
MNIST,SSNP,0,0,0,0,0,17.163758754730225,1.6724200248718262,0.3,0,0,0,0,0,0,0.016581677317394152,0.00098893654669599,256,0,0,0,5372
MNIST,SSNP,0,0,0,0,0,17.163758754730225,1.410156011581421,0.35,0,0,0,0,0,0,0.017901066349578162,0.0011950793848623268,256,0,0,0,4348
MNIST,SSNP,0,0,0,0,0,17.163758754730225,1.1643517017364502,0.4,0,0,0,0,0,0,0.01914045635101318,0.0014085430731296885,256,0,0,0,3472
MNIST,SSNP,0,0,0,0,0,17.163758754730225,0.9592502117156982,0.5,0,0,0,0,0,0,0.021049096258566154,0.00173773151454659,256,0,0,0,2644
MNIST,SSNP,0,0,0,0,0,17.163758754730225,0.7359116077423096,0.6,0,0,0,0,0,0,0.023980494130881522,0.0023708472938278923,256,0,0,0,2112
