Data,PPinv,time near dummy,time near,time grad dummy,time grad,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_dist
MNIST,DBM(UMAP+NNInv),0.3519279956817627,1.2132203578948975,0,0,0,0,0.15,0.09367237756588684,0.0008024299720143708,0,0,0,0,100,9161,0,0
MNIST,DBM(UMAP+NNInv),1.2536649703979492,1.0781526565551758,0,0,0,0,0.15,0.07000802527757925,0.00048297458243831736,0,0,0,0,200,26341,0,0
MNIST,DBM(UMAP+NNInv),2.772710084915161,0.2411956787109375,0,0,0,0,0.15,0.06352780758175273,0.0004269254619565665,0,0,0,0,300,4541,0,0
MNIST,DBM(UMAP+NNInv),4.816618919372559,0.25379109382629395,0,0,0,0,0.15,0.060319129734344744,0.00040239930101642653,0,0,0,0,400,4729,0,0
MNIST,DBM(UMAP+NNInv),7.524832010269165,0.25031423568725586,0,0,0,0,0.15,0.05874349920054142,0.00039358204179431835,0,0,0,0,500,4650,0,0
MNIST,DBM(UMAP+NNInv),10.693501710891724,0.26450443267822266,0,0,0,0,0.15,0.056752375335248184,0.00037623468395655635,0,0,0,0,600,4826,0,0
MNIST,DBM(UMAP+NNInv),14.554296493530273,16.77943992614746,0,0,0,0,0.15,0.05658923704390633,0.0003788130323237331,0,0,0,0,700,472484,0,0
MNIST,DBM(UMAP+NNInv),19.228999137878418,9.750895023345947,0,0,0,0,0.15,0.0559668486949806,0.0003746587262128729,0,0,0,0,800,269659,0,0
MNIST,DBM(UMAP+NNInv),24.586456537246704,9.612181425094604,0,0,0,0,0.15,0.05501509844175105,0.00037418056113516204,0,0,0,0,900,267610,0,0
MNIST,DBM(UMAP+NNInv),29.857368230819702,9.782042026519775,0,0,0,0,0.15,0.055173576774558815,0.00037226103827271446,0,0,0,0,1000,267418,0,0
MNIST,DBM(UMAP+NNInv),36.11411929130554,16.94815969467163,0,0,0,0,0.15,0.0542847118153867,0.0003599920646403777,0,0,0,0,1100,473376,0,0
MNIST,DBM(UMAP+NNInv),43.600616216659546,25.08056092262268,0,0,0,0,0.15,0.05330450831117162,0.00034611082428830987,0,0,0,0,1200,707637,0,0
MNIST,DBM(UMAP+NNInv),51.049521684646606,42.08349967002869,0,0,0,0,0.15,0.05347884149203798,0.0003554747337039729,0,0,0,0,1300,1175722,0,0
MNIST,DBM(UMAP+NNInv),58.48723888397217,18.895298719406128,0,0,0,0,0.15,0.05421083075705205,0.00036916583671859336,0,0,0,0,1400,530000,0,0
MNIST,DBM(UMAP+NNInv),66.87181544303894,31.951905488967896,0,0,0,0,0.15,0.05417898762355641,0.00036597203621097194,0,0,0,0,1500,880564,0,0
MNIST,DBM(UMAP+NNInv),76.68174886703491,88.03102469444275,0,0,0,0,0.15,0.0540759239230106,0.0003667438647338139,0,0,0,0,1600,2456705,0,0
MNIST,DBM(UMAP+NNInv),85.25477457046509,31.347156286239624,0,0,0,0,0.15,0.054227319692726386,0.000370809039116704,0,0,0,0,1700,879670,0,0
MNIST,DBM(UMAP+NNInv),96.00158166885376,71.31025266647339,0,0,0,0,0.15,0.05323854061383246,0.0003601392065993043,0,0,0,0,1800,1990484,0,0
MNIST,DBM(UMAP+NNInv),107.92533874511719,71.36506962776184,0,0,0,0,0.15,0.053422269913075186,0.00036058964930829737,0,0,0,0,1900,1987096,0,0
MNIST,DBM(UMAP+NNInv),120.19859647750854,38.108293294906616,0,0,0,0,0.15,0.054072191439933415,0.0003660856641444967,0,0,0,0,2000,1054393,0,0
MNIST,DBM(t-SNE+NNInv),0.38100290298461914,0.35443711280822754,0,0,0,0,0.15,0.11040988161958887,0.0009506075848664622,0,0,0,0,100,7083,0,0
MNIST,DBM(t-SNE+NNInv),1.249053955078125,1.1460609436035156,0,0,0,0,0.15,0.07911947144648461,0.0005248388809599887,0,0,0,0,200,26520,0,0
MNIST,DBM(t-SNE+NNInv),2.7100579738616943,0.25087547302246094,0,0,0,0,0.15,0.0707780703578463,0.0004599216312780759,0,0,0,0,300,4782,0,0
MNIST,DBM(t-SNE+NNInv),4.780454397201538,3.41623854637146,0,0,0,0,0.15,0.06655003871752185,0.00042706638482767876,0,0,0,0,400,92565,0,0
MNIST,DBM(t-SNE+NNInv),7.446004629135132,0.2731516361236572,0,0,0,0,0.15,0.06418382544260627,0.00040520338723103275,0,0,0,0,500,5151,0,0
MNIST,DBM(t-SNE+NNInv),10.650925636291504,0.2918078899383545,0,0,0,0,0.15,0.06265501078897162,0.0003925035212030503,0,0,0,0,600,5307,0,0
MNIST,DBM(t-SNE+NNInv),14.484752655029297,16.72721552848816,0,0,0,0,0.15,0.06299735704417034,0.000404740758879364,0,0,0,0,700,472988,0,0
MNIST,DBM(t-SNE+NNInv),19.11234974861145,17.852442026138306,0,0,0,0,0.15,0.06782658647892521,0.0004884138204499589,0,0,0,0,800,500722,0,0
MNIST,DBM(t-SNE+NNInv),23.914411067962646,16.904651165008545,0,0,0,0,0.15,0.06743340712108024,0.0004800263142172034,0,0,0,0,900,471924,0,0
MNIST,DBM(t-SNE+NNInv),29.653408765792847,11.681065082550049,0,0,0,0,0.15,0.0663312051128808,0.0004675144090945294,0,0,0,0,1000,325894,0,0
MNIST,DBM(t-SNE+NNInv),35.86328625679016,15.012729167938232,0,0,0,0,0.15,0.06492867227499229,0.00044704355794528453,0,0,0,0,1100,417027,0,0
